일자,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"2024/10/28","34905","315","0.91","34963.69","34635","34965","34605","3512787","122286654645","5960028750000","6022495599246","170750000","코스피 200","347.27","3.90","1.14"
"2024/10/25","34590","25","0.07","34574.21","34610","34900","34460","5844114","202284435615","5926996500000","5903546018081","171350000","코스피 200","343.37","0.49","0.14"
"2024/10/24","34565","290","-0.83","34523.01","34650","34780","34495","7024836","242886758585","5929625750000","5915517239194","171550000","코스피 200","342.88","3.39","-0.98"
"2024/10/23","34855","445","1.29","34867.57","34445","34985","34315","6679313","232043954150","5991574500000","5981532443757","171900000","코스피 200","346.27","4.18","1.22"
"2024/10/22","34410","510","-1.46","34446.43","34780","34815","34310","7816564","269344114030","5915079000000","5921341870764","171900000","코스피 200","342.09","4.53","-1.31"
"2024/10/21","34920","100","0.29","34895.52","34840","35085","34710","4704271","164313765005","5988780000000","5998539452514","171500000","코스피 200","346.62","1.20","0.35"
"2024/10/18","34820","205","-0.59","34781.16","35090","35145","34660","6168840","214792067780","5976853000000","5964969462130","171650000","코스피 200","345.42","2.31","-0.66"
"2024/10/17","35025","80","0.23","35017.65","35050","35090","34845","5635313","197164739865","6024300000000","6010779799394","172000000","코스피 200","347.73","0.47","0.14"
"2024/10/16","34945","320","-0.91","34968.17","34780","35085","34690","6674005","232924229475","5977342250000","6014526008361","171050000","코스피 200","347.26","3.81","-1.09"
"2024/10/15","35265","125","0.36","35343.16","35320","35345","35040","5409366","190770454065","6012682500000","6045448217161","170500000","코스피 200","351.07","1.33","0.38"
"2024/10/14","35140","410","1.18","35209.06","34800","35265","34800","5728670","201230258583","6008940000000","6003144864086","171000000","코스피 200","349.74","4.29","1.24"
"2024/10/11","34730","45","0.13","34775.82","34895","35055","34670","5585424","194422924890","5917992000000","5946664913905","170400000","코스피 200","345.45","0.24","0.07"
"2024/10/10","34685","65","0.19","34754.41","34900","34950","34635","6478450","225255675240","5955414500000","5922152265322","171700000","코스피 200","345.21","0.98","0.28"
"2024/10/08","34620","265","-0.76","34658.37","34605","34725","34440","4408500","152622813215","5990991000000","5950841484576","173050000","코스피 200","344.23","3.11","-0.90"
"2024/10/07","34885","545","1.59","34965.32","34425","34975","34175","5638671","195919077300","6169412250000","6050748147402","176850000","코스피 200","347.34","5.60","1.64"
"2024/10/04","34340","15","-0.04","34408.28","34270","34640","34140","6396033","219981002950","6031821000000","6085104381188","175650000","코스피 200","341.74","1.02","0.30"
"2024/10/02","34355","365","-1.05","34303.75","34160","34670","34095","6121360","210057434805","6051633250000","6025454026998","176150000","코스피 200","340.72","4.04","-1.17"
"2024/09/30","34720","815","-2.29","34714.61","35760","35830","34720","7175102","250930125320","5937120000000","6114977785017","171000000","코스피 200","344.76","9.17","-2.59"
"2024/09/27","35535","145","-0.41","35629.49","35765","36025","35535","6771255","241920787375","6097806000000","6092642560541","171600000","코스피 200","353.93","2.51","-0.70"
"2024/09/26","35680","1160","3.36","35751.31","35125","35680","35110","6994284","248321321165","6095928000000","6134923989465","170850000","코스피 200","356.44","11.88","3.45"
"2024/09/25","34520","515","-1.47","34566.24","35360","35535","34520","7750557","270686704450","5816620000000","5905642483029","168500000","코스피 200","344.56","5.05","-1.44"
"2024/09/24","35035","415","1.20","35070.03","34805","35035","34525","6212802","216465998560","5934929000000","5909300239971","169400000","코스피 200","349.61","3.83","1.11"
"2024/09/23","34620","105","0.30","34683.67","34610","34695","34480","4645629","160893718695","5793657000000","5875414461745","167350000","코스피 200","345.78","1.11","0.32"
"2024/09/20","34515","85","0.25","34570.50","34805","35000","34515","6874828","238507846905","5708781000000","5785372836485","165400000","코스피 200","344.67","1.39","0.40"
"2024/09/19","34430","60","-0.17","34437.93","34695","34725","33965","6043733","207178990980","5620697500000","5696034018746","163250000","코스피 200","343.28","0.41","-0.12"
"2024/09/13","34490","75","0.22","34476.80","34435","34645","34235","4802842","165420923100","5621870000000","5628337411560","163000000","코스피 200","343.69","0.16","-0.05"
"2024/09/12","34415","770","2.29","34488.61","34105","34415","34045","4568052","156572223170","5650943000000","5621644190167","164200000","코스피 200","343.85","8.20","2.44"
"2024/09/11","33645","320","-0.94","33672.14","33890","33915","33355","5017069","168854089700","5569929750000","5528965814825","165550000","코스피 200","335.65","2.83","-0.84"
"2024/09/10","33965","145","-0.43","33954.54","34130","34215","33850","5218848","177548121915","5616112750000","5621173310423","165350000","코스피 200","338.48","1.70","-0.50"
"2024/09/09","34110","230","-0.67","34127.00","33640","34240","33500","5952857","201863149890","5684431500000","5642899136771","166650000","코스피 200","340.18","2.19","-0.64"
"2024/09/06","34340","310","-0.89","34346.13","34675","34700","34095","5168464","177674323510","5784573000000","5723782077834","168450000","코스피 200","342.37","3.55","-1.03"
"2024/09/05","34650","55","-0.16","34699.32","34875","35185","34460","5346956","185970601945","5817735000000","5845100084424","167900000","코스피 200","345.92","0.74","-0.21"
"2024/09/04","34705","1250","-3.48","34778.56","34865","35150","34645","7172762","249872723795","5927614000000","5839320069121","170800000","코스피 200","346.66","12.14","-3.38"
"2024/09/03","35955","305","-0.84","35993.02","36260","36420","35950","5515228","199047851335","6094372500000","6147607794263","169500000","코스피 200","358.80","3.29","-0.91"
"2024/09/02","36260","40","-0.11","36323.78","36300","36340","35865","6423898","232609374040","6115249000000","6156880713626","168650000","코스피 200","362.09","0.54","0.15"
"2024/08/30","36300","190","0.53","36280.06","36310","36410","36160","4963885","180198586740","6123810000000","6118632096837","168700000","코스피 200","361.55","1.45","0.40"
"2024/08/29","36110","485","-1.33","36129.61","36020","36235","35910","6493190","234436360975","6075507500000","6095064995819","168250000","코스피 200","360.10","5.18","-1.42"
"2024/08/28","36595","65","0.18","36647.55","36505","36595","36270","6708121","245090830755","6131492250000","6165950361969","167550000","코스피 200","365.28","0.72","0.20"
"2024/08/27","36530","185","-0.50","36573.43","36680","36695","36435","4384156","160259502775","6080418500000","6127878539394","166450000","코스피 200","364.56","1.75","-0.48"
"2024/08/26","36715","195","-0.53","36744.49","37025","37070","36595","4216064","155010707330","6078168250000","6116119629882","165550000","코스피 200","366.31","1.60","-0.43"
"2024/08/23","36910","25","-0.07","36910.80","36710","37045","36695","5766510","212609397415","6128905500000","6110583058436","166050000","코스피 200","367.91","1.19","-0.32"
"2024/08/22","36935","55","0.15","37022.96","36995","37045","36735","5570074","205698717635","6168145000000","6147662771000","167000000","코스피 200","369.10","0.88","0.24"
"2024/08/21","36880","50","-0.14","36935.78","36695","36960","36690","6776592","249839852985","6111016000000","6168275131687","165700000","코스피 200","368.22","0.77","-0.21"
"2024/08/20","36930","365","1.00","37012.44","36960","37105","36795","5472924","202269956085","5886642000000","6132960616056","159400000","코스피 200","368.99","3.47","0.95"
"2024/08/19","36565","325","-0.88","36659.89","37000","37025","36415","6736568","247240407295","5839430500000","5843587159586","159700000","코스피 200","365.52","3.59","-0.97"
"2024/08/16","36890","855","2.37","37021.37","36835","36980","36690","8459225","312176430345","5878421500000","5912312446000","159350000","코스피 200","369.11","8.72","2.42"
"2024/08/14","36035","335","0.94","36152.16","36145","36240","35930","6244494","225282319440","5576416250000","5760846308811","154750000","코스피 200","360.39","3.37","0.94"
"2024/08/13","35700","120","0.34","35812.72","35715","35890","35525","4852824","173311329865","5533500000000","5542018001450","155000000","코스피 200","357.02","1.41","0.40"
"2024/08/12","35580","405","1.15","35666.40","35430","35715","35355","5631349","200512645365","5570049000000","5528292232200","156550000","코스피 200","355.61","4.09","1.16"
"2024/08/09","35175","475","1.37","35262.14","35360","35390","34990","8290829","291990093987","5397603750000","5520288298417","153450000","코스피 200","351.52","4.82","1.39"
"2024/08/08","34700","260","-0.74","34772.29","34355","34935","34160","9767765","337950119005","5460045000000","5335808167093","157350000","코스피 200","346.70","2.39","-0.68"
"2024/08/07","34960","780","2.28","35015.43","34040","35330","33900","11282638","393999666565","5602340000000","5509678668706","160250000","코스피 200","349.09","7.36","2.15"
"2024/08/06","34180","920","2.77","34270.10","34585","35200","33830","23712220","815584646985","5612356000000","5491784027624","164200000","코스피 200","341.73","9.87","2.97"
"2024/08/05","33260","3360","-9.18","33302.38","35660","35660","32445","26274100","894346217400","5358186000000","5468251257684","161100000","코스피 200","331.86","33.31","-9.12"
"2024/08/02","36620","1535","-4.02","36625.85","37240","37315","36460","8886834","326894053560","5897651000000","5900424307560","161050000","코스피 200","365.17","15.37","-4.04"
"2024/08/01","38155","30","0.08","38176.61","38435","38465","38125","5783088","221075555585","6224988250000","6148343530225","163150000","코스피 200","380.54","0.05","0.01"
"2024/07/31","38125","550","1.46","38171.35","37575","38125","37500","3964583","150338521865","6220093750000","6227655072345","163150000","코스피 200","380.49","5.62","1.50"
"2024/07/30","37575","355","-0.94","37607.53","37495","37655","37435","5637616","211700471895","6130361250000","6135669317725","163150000","코스피 200","374.87","3.86","-1.02"
"2024/07/29","38080","450","1.20","37991.98","37870","38225","37760","2556935","97387214215","6203232000000","6198392188286","162900000","코스피 200","378.73","4.53","1.21"
"2024/07/26","37630","200","0.53","37691.10","37505","37745","37425","2981453","112117959800","6171320000000","6139879561142","164000000","코스피 200","374.20","2.94","0.79"
"2024/07/25","37430","695","-1.82","37396.41","37575","37625","37285","6100001","228239834185","6183436000000","6133011499390","165200000","코스피 200","371.26","7.40","-1.95"
"2024/07/24","38125","225","-0.59","38135.41","38025","38400","37945","5948102","226822631560","6351625000000","6299969261111","166600000","코스피 200","378.66","2.99","-0.78"
"2024/07/23","38350","110","0.29","38439.86","38525","38680","38265","4976800","191315144360","6511830000000","6404081364001","169800000","코스피 200","381.65","1.81","0.48"
"2024/07/22","38240","385","-1.00","38254.52","38590","38635","38035","5494148","210015825715","6531392000000","6495617092371","170800000","코스피 200","379.84","4.05","-1.05"
"2024/07/19","38625","460","-1.18","38659.78","38655","38720","38350","5641558","217592578245","6711093750000","6603090205693","173750000","코스피 200","383.89","5.11","-1.31"
"2024/07/18","39085","290","-0.74","39174.88","38870","39085","38705","5775029","224983584095","6665946750000","6806635314144","170550000","코스피 200","389.00","2.55","-0.65"
"2024/07/17","39375","330","-0.83","39426.95","39710","39730","39350","4714961","186096001845","6717375000000","6724267106197","170600000","코스피 200","391.55","3.76","-0.95"
"2024/07/16","39705","25","0.06","39801.82","39550","39830","39505","7029476","279145572220","6803451750000","6790189722101","171350000","코스피 200","395.31","1.47","0.37"
"2024/07/15","39680","250","0.63","39655.72","39650","39685","39320","4369898","172785327710","6840832000000","6795007564363","172400000","코스피 200","393.84","1.55","0.40"
"2024/07/12","39430","550","-1.38","39495.12","39665","39735","39260","5269595","207884265645","6805618000000","6808958615390","172600000","코스피 200","392.29","6.23","-1.56"
